Metodo,Base,Estatistica,Variavel,Valor
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,attribute29,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,attribute30,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,attribute31,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,attribute32,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,attribute33,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,attribute34,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,aa,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,ao,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,dcl,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,iy,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,sh,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,0,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,4,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,5,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,6,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,7,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,8,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,9,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,10,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,11,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,12,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,13,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,14,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,15,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,16,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,17,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,18,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,19,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,20,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,21,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,22,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,23,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,24,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,25,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,26,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,27,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,28,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,29,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,30,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,31,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,32,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,33,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,34,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,35,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,36,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,37,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,38,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,39,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,40,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,41,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,42,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,43,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,44,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,45,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,46,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,48,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Media,49,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,time,48546.34148997872
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v1,5.497362268220524
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v2,3.7511302026191586
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v3,6.226141601246517
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v4,3.2185108154632016
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v5,4.233462481181523
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v6,1.6997492156687544
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v7,5.8631243976736664
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v8,4.870616243152291
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v9,2.320674461988858
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v10,4.552853390561829
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v11,2.822801353456072
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v12,4.574314446116188
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v13,1.0477671721831698
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v14,4.665328375015407
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v15,0.9794443897024829
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v16,3.4696447266340553
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v17,5.9598123609913465
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v18,2.4339848484344775
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v19,1.2840763943685445
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v20,1.1274710627831503
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v21,2.791038703825784
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v22,1.1779505668083006
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v23,1.1561777847567105
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v24,0.5626911751339879
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v25,0.6764518206803487
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v26,0.48432105377445517
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v27,1.004114240995154
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,v28,0.41871451658034564
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,amount,274.13564583947556
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,radius1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,texture1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,perimeter1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,area1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,smoothness1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,compactness1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,concavity1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,concave_points1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,symmetry1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,fractal_dimension1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,radius2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,texture2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,perimeter2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,area2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,smoothness2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,compactness2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,concavity2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,concave_points2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,symmetry2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,fractal_dimension2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,radius3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,texture3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,perimeter3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,area3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,smoothness3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,compactness3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,concavity3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,concave_points3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,symmetry3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,fractal_dimension3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,pregnancies,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,glucose,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,bloodpressure,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,skinthickness,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,insulin,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,bmi,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,diabetespedigreefunction,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,age,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute01,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute02,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute03,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute04,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute05,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute06,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute07,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute08,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute09,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute10,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute11,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute12,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute13,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute14,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute15,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute16,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute17,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute18,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute19,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute20,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute21,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute22,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute23,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute24,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute25,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute26,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute27,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute28,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute29,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute30,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute31,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute32,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute33,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,attribute34,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,aa,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,ao,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,dcl,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,iy,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,sh,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,0,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,4,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,5,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,6,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,7,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,8,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,9,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,10,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,11,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,12,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,13,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,14,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,15,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,16,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,17,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,18,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,19,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,20,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,21,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,22,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,23,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,24,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,25,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,26,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,27,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,28,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,29,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,30,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,31,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,32,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,33,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,34,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,35,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,36,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,37,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,38,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,39,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,40,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,41,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,42,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,43,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,44,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,45,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,46,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,48,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Desvio_Padrao,49,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,time,399
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v1,-30.552380043581
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v2,-15.9028511034791
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v3,-31.1036848245812
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v4,-3.99896109510597
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v5,-22.105531524316
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v6,-6.40626663445964
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v7,-43.5572415712451
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v8,-41.0442609210741
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v9,-13.4340663182301
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v10,-24.5882624372475
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v11,-2.60975068555923
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v12,-18.6837146333443
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v13,-3.12779501198771
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v14,-19.2143254902614
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v15,-4.49894467676621
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v16,-14.1298545174931
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v17,-25.1627993693248
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v18,-9.49874592104677
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v19,-3.68190355226504
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v20,-7.90085532489375
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v21,-22.7976039055519
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v22,-8.88701714094871
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v23,-19.2543276173719
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v24,-2.02802422921896
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v25,-4.78160552206407
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v26,-1.33715642797164
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v27,-7.26348214633855
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,v28,-1.86929047595671
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,amount,0
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,radius1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,texture1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,perimeter1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,area1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,smoothness1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,compactness1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,concavity1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,concave_points1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,symmetry1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,fractal_dimension1,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,radius2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,texture2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,perimeter2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,area2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,smoothness2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,compactness2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,concavity2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,concave_points2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,symmetry2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,fractal_dimension2,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,radius3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,texture3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,perimeter3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,area3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,smoothness3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,compactness3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,concavity3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,concave_points3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,symmetry3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,fractal_dimension3,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,pregnancies,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,glucose,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,bloodpressure,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,skinthickness,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,insulin,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,bmi,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,diabetespedigreefunction,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,age,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,attribute01,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,attribute02,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,attribute03,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,attribute04,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,attribute05,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,attribute06,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,attribute07,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,attribute08,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,attribute09,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,attribute10,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,attribute11,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,attribute12,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,attribute13,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,attribute14,NA
UNDERSAMPLING,01-Credit Card Fraud Detection,Minimo,attribute15,NA
